Test ID ,First Layer Neurons ,Second Layer Neurons ,Learning Rate ,Activation Function ,Accuracy           ,Precision          ,Recall             ,F1-Score
    126 ,                 11 ,                   4 ,        0.3   ,logistic            ,84.62468751382384  ,87.33699256184286  ,86.49875101891693  ,85.49127613552271
    127 ,                 11 ,                   4 ,        0.3   ,relu                ,36.330713682282074 ,16.71989475337145  ,27.665898729371225 ,19.228888569476993
    128 ,                 11 ,                   4 ,        0.3   ,tanh                ,83.77889519345821  ,85.28549282887936  ,82.76373959936778  ,82.15529796905933
    129 ,                 11 ,                   4 ,        0.03  ,logistic            ,86.94634246866507  ,90.17394869498438  ,88.7545824118453   ,88.19781896953494
    130 ,                 11 ,                   4 ,        0.03  ,relu                ,87.38027881804969  ,90.36459278234048  ,88.85017925930683  ,88.41810094778326
    131 ,                 11 ,                   4 ,        0.03  ,tanh                ,85.8516239570757   ,89.44168141419468  ,88.06962534067124  ,87.18195176955241
    132 ,                 11 ,                   4 ,        0.003 ,logistic            ,88.6949217827006   ,91.33728017600949  ,90.3988711073089   ,89.7419491147133
    133 ,                 11 ,                   4 ,        0.003 ,relu                ,89.30462722300805  ,92.13980517253022  ,90.69956399250245  ,90.30407642205451
    134 ,                 11 ,                   4 ,        0.003 ,tanh                ,88.54055873661177  ,91.09506367055712  ,90.09210987956259  ,89.43934913593517
    135 ,                 11 ,                   5 ,        0.3   ,logistic            ,86.47580868779002  ,89.06573688280014  ,87.9699553873001   ,87.48542269871906
    136 ,                 11 ,                   5 ,        0.3   ,relu                ,55.698388396715295 ,43.2359876673195   ,48.85223581501242  ,42.064473286461826
    137 ,                 11 ,                   5 ,        0.3   ,tanh                ,82.42701283175862  ,82.35266178670626  ,81.46354650143326  ,79.89457599831125
    138 ,                 11 ,                   5 ,        0.03  ,logistic            ,87.76193543444887  ,90.26727772640253  ,89.55816980959861  ,88.76194683197029
    139 ,                 11 ,                   5 ,        0.03  ,relu                ,88.19502482087005  ,90.8431928396659   ,89.9550545109748   ,89.16777274166584
    140 ,                 11 ,                   5 ,        0.03  ,tanh                ,86.13836138021517  ,89.89216938583743  ,88.10365795051698  ,87.4794714480413
    141 ,                 11 ,                   5 ,        0.003 ,logistic            ,88.65084734059025  ,91.16292463216027  ,90.23537356436056  ,89.57636489935908
    142 ,                 11 ,                   5 ,        0.003 ,relu                ,88.16571558660009  ,91.39537714390154  ,90.01697080376123  ,89.39276117513589
    143 ,                 11 ,                   5 ,        0.003 ,tanh                ,88.48186474271206  ,91.05356327984697  ,90.08011764434391  ,89.48492825120843
    144 ,                 11 ,                   6 ,        0.3   ,logistic            ,86.68893046380124  ,89.38752081855361  ,88.61518235863178  ,87.41822742163572
    145 ,                 11 ,                   6 ,        0.3   ,relu                ,60.114059477299776 ,52.46030070940198  ,58.354503170646744 ,51.17240952616472
    146 ,                 11 ,                   6 ,        0.3   ,tanh                ,82.14866411822524  ,82.37612953284687  ,80.69933037966601  ,79.3389904953586
    147 ,                 11 ,                   6 ,        0.03  ,logistic            ,88.00414526331917  ,90.84578561982761  ,89.59646182690261  ,88.84903552809872
    148 ,                 11 ,                   6 ,        0.03  ,relu                ,86.40995596871524  ,89.63585373135754  ,88.29652203529456  ,87.54206023307995
    149 ,                 11 ,                   6 ,        0.03  ,tanh                ,86.38811835039665  ,89.88559020938627  ,88.44790022120395  ,87.80457401911977
    150 ,                 11 ,                   6 ,        0.003 ,logistic            ,89.04018057034592  ,91.45617004825304  ,90.36262923057086  ,89.8539113417069
    151 ,                 11 ,                   6 ,        0.003 ,relu                ,88.68010802284319  ,91.52959400350792  ,90.41903038114431  ,89.79255297306935
    152 ,                 11 ,                   6 ,        0.003 ,tanh                ,88.62870762083249  ,91.10624450004312  ,90.27221195589668  ,89.48966380445542
    153 ,                 11 ,                   7 ,        0.3   ,logistic            ,86.09336444978159  ,90.10046390997927  ,88.454886118621    ,87.684461137936
    154 ,                 11 ,                   7 ,        0.3   ,relu                ,57.22671418290732  ,39.737274587520695 ,45.46949675550592  ,37.23563786520619
    155 ,                 11 ,                   7 ,        0.3   ,tanh                ,82.40542876286223  ,86.61074137684662  ,85.18506375168162  ,83.88858071670636
    156 ,                 11 ,                   7 ,        0.03  ,logistic            ,87.5487920797634   ,90.57885473918766  ,89.3028755630245   ,88.69921789166384
    157 ,                 11 ,                   7 ,        0.03  ,relu                ,87.06363335243047  ,90.68518087927579  ,88.8327688334065   ,88.08992213680703
    158 ,                 11 ,                   7 ,        0.03  ,tanh                ,87.32824184514926  ,90.43174318354697  ,89.18692671249066  ,88.58538931434671
    159 ,                 11 ,                   7 ,        0.003 ,logistic            ,89.73811581490246  ,92.22921292800065  ,91.21001950701647  ,90.68925933534082
    160 ,                 11 ,                   7 ,        0.003 ,relu                ,88.48924464929799  ,91.31205813157685  ,90.12898206311378  ,89.48694364774698
    161 ,                 11 ,                   7 ,        0.003 ,tanh                ,88.34212124841262  ,91.00865622790204  ,90.13590442838814  ,89.34398907395182
