name,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Experimento_logistic_8_11_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.003,1e-05,0.9188141763258206,0.9333975131891016,0.9298292845135361,0.9312950284639863
Experimento_logistic_8_11_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.003,1e-05,0.9194033280789263,0.9332176513541206,0.9301043327330122,0.9314104447686644
Experimento_logistic_8_11_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.03,1e-05,0.9174207873842439,0.9312688859129287,0.927480053292634,0.928636138205565
Experimento_logistic_8_11_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.03,1e-05,0.9162434009716878,0.9335170934808105,0.9253958471401715,0.92842260472225
Experimento_logistic_8_11_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.03,1e-05,0.9154359809287677,0.9305280118210337,0.9260914956708488,0.9273168726532909
Experimento_logistic_8_11_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.03,1e-05,0.9184476085973754,0.9337011102010686,0.9275253841691938,0.9298882850839867
Experimento_logistic_8_11_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.03,1e-05,0.9159489599618491,0.9315236582457725,0.9261691501427964,0.9277939786917635
Experimento_logistic_8_11_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.3,1e-05,0.7016441870827899,0.6552456807835502,0.6980631904193075,0.6688403619938293
Experimento_logistic_8_11_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.3,1e-05,0.6944431677062193,0.6445954222492606,0.6653439103432344,0.6346143007301475
Experimento_logistic_8_11_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.3,1e-05,0.6353115043464845,0.609011640074834,0.6296364122746428,0.5956417812189619
Experimento_logistic_8_11_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.3,1e-05,0.6574795461141663,0.6183859444179008,0.6502339283860776,0.6084729258460546
Experimento_logistic_8_11_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,constant,0.3,1e-05,0.6149339530728571,0.5945287397199194,0.6252188171285843,0.5851920173925798
Experimento_logistic_8_11_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,adaptive,0.003,1e-05,0.9190359511501972,0.9330668898991099,0.9296087857765185,0.9311315670092633
Experimento_logistic_8_11_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,adaptive,0.003,1e-05,0.9195506564772167,0.9333938749797046,0.9302964986589377,0.9316230444671707
Experimento_logistic_8_11_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,adaptive,0.003,1e-05,0.9189633389114205,0.9332361083932913,0.9293038350744498,0.9309191594049292
Experimento_logistic_8_11_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,adaptive,0.003,1e-05,0.9182277758536793,0.9321423687499616,0.9298187794625029,0.93060611119214
Experimento_logistic_8_11_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,adaptive,0.003,1e-05,0.9188897556323037,0.932367329532498,0.9304015167392586,0.9311382988401282
Experimento_logistic_8_11_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,11,500,adaptive,0.03,1e-05,0.9158776963902115,0.9304246394751949,0.9261197876326879,0.9274254646785536
