Experiment,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9335099547818881,0.9453567636558905,0.9429653500375433,0.9439796676751924
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9309383702274717,0.9433257362967996,0.9415723590293796,0.9423145672514215
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9310111443063048,0.9426275363551513,0.9408298971832567,0.9415582902914836
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9312320020370268,0.944018535825682,0.9409191707593229,0.942219652218563
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9326284659396812,0.944221121388628,0.9419053118513873,0.9429249014830082
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9299087977333761,0.9422309781011476,0.939868942681119,0.9408647578009534
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9325543431937087,0.944796131508393,0.9413867335873469,0.9429116126587351
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9293950095000113,0.9419989637005868,0.939540177448763,0.9405157044517185
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.931966701947799,0.9441150515903913,0.9416360108642836,0.9426761193634361
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9325545050337652,0.9446167164969849,0.9414289281151678,0.9428452679674086
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9322605495440964,0.9447737449611745,0.9421294546587514,0.9433170465810232
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.930864247481499,0.9432053579203717,0.9402086565129546,0.9415722736226874
Ap-15-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,10,1500,adaptive,0.003,1e-05,0.9304235030603956,0.9424898342176299,0.9396318144955813,0.9408786604006114
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9316730161915583,0.9437481192501698,0.9412466302999192,0.9423595215746625
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9318935502421667,0.9439520010478132,0.9409893048985994,0.9422581687938948
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9315994868591269,0.9439863862237428,0.9412403304726498,0.9424176636112257
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309377228672447,0.9439704078202842,0.9408157531124062,0.9421854866353462
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9299098227204018,0.9422029416198672,0.9386746979973235,0.9402330154971384
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9305708854053716,0.9431957752026863,0.940310357956068,0.9414974866701306
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9316725846180738,0.9431221470560374,0.9409827102438685,0.9418965282252149
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.931525633846582,0.9435627041637856,0.9411021445172256,0.9420856971705505
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9313788988618329,0.9438750509581203,0.9406398617927048,0.9420486294385491
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9310113061463617,0.943027542097623,0.9405341997835016,0.9415478497613238
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9302771457024452,0.9429845184566148,0.9393802292180007,0.940808078282011
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9318941436557081,0.9431282646349294,0.940968298197089,0.9418617661719949
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309390175876985,0.9425207732460267,0.9403736873878396,0.9412455765017809
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9321861570646961,0.94450915821721,0.9413611846394291,0.9426944420801773
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9321870202116653,0.9440280434433823,0.9419143179931627,0.9428210122000766
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9322609271708956,0.9440744636576316,0.9414092066984596,0.9425393663612921
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9317467613107319,0.9443359275512921,0.9407682626871046,0.9422647284332533
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9316728543515016,0.9439821631468138,0.9409924945394401,0.942293016999136
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9311583108645388,0.9426993363433922,0.9400107430905444,0.9411971995571232
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9318195893362506,0.9444904786535468,0.9412502288073517,0.9426184236264037
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9316730161915581,0.9442238537121138,0.9405397864900248,0.9421861311556885
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9318929028819399,0.9436180928116149,0.9411316270256279,0.9422371033531913
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9314528058210632,0.9435131461272711,0.9404541915674697,0.9418171455922411
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9319666480011135,0.9444477325640619,0.941102784375456,0.9425146632318567
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9321876136252065,0.9444851006598555,0.9417733451155905,0.942910648373221
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9310844578519939,0.9440753790845843,0.9405045121592274,0.941975811778031
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309373452404458,0.9433457078116356,0.9403195351487355,0.9416113473444128
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9322600100772409,0.9438877882345412,0.9414338762350491,0.942528827421936
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9324808678079627,0.9442307882671145,0.9419451606593221,0.9428821179754555
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9298360776012282,0.9415553871166378,0.9392534171525859,0.9402509835124624
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9310853209989631,0.9430744197571981,0.9403689031382699,0.9415718509200985
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309382083874149,0.9434434727831714,0.9406113821139968,0.9417875658684665
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309377768139303,0.9436331669426286,0.9397687871526627,0.9414723897947039
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9324076621556449,0.9446235014412911,0.9418361695459325,0.9430086014178102
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9304239346338801,0.9430095494522102,0.9403287616384703,0.9414074160188054
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9303507289815622,0.9428596786827329,0.9403279647849636,0.9413511454664387
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9318197511763074,0.944699283492087,0.9409996416154135,0.9425771385521082
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9332887194243673,0.9455554798493635,0.942736696879731,0.9439918617750006
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309388018009562,0.9429168122245339,0.9405432429496938,0.9415265013706037
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9319667558944846,0.9445761723791092,0.9414850509296165,0.9428276852500208
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9307906642023822,0.9427346590934192,0.9407143500478494,0.941510698120917
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9320403931202872,0.9445963888173283,0.9418415579558218,0.9430636221046111
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9317469231507886,0.9433410076158667,0.9414331638908868,0.942171123018212
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9336569055533797,0.945754948668099,0.9425646571952795,0.9440318598143277
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9315263351534945,0.9435257345355751,0.940891301157493,0.9420306229285961
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9293956568602383,0.9423997272976257,0.9386902423478463,0.9400889144335804
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9321873438917786,0.9437976399744743,0.9417716443332582,0.9425840420496957
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9321872359984076,0.9440981905858525,0.9411128258640413,0.9423813666557773
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9309378307606158,0.9427090538790261,0.9405676726025878,0.9413828359626375
Ap-15-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,15,1500,adaptive,0.003,1e-05,0.9328493236704031,0.9448856463854683,0.941826521568181,0.9431189827558919
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9318927949885687,0.9437408655545193,0.9402670413403766,0.9417906591429647
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9309390175876985,0.9429123412093313,0.9402992098173701,0.9413799324859242
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9332896365180219,0.9453831133246485,0.9428498444246692,0.9439436100235687
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9323339709831568,0.9440871772654758,0.9404791334462953,0.9420049312254098
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9320404470669728,0.9438996454477918,0.9413001854922506,0.9424006816402237
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9311578253443689,0.9436423751835233,0.9406730566920765,0.9419343292933224
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.931746491577304,0.9441750450958948,0.9419576832410979,0.9428827912558381
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9301301409842682,0.9420781480046314,0.9394970907555209,0.9405822115654043
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9324073384755316,0.9441656183583957,0.9411448790676372,0.9424469445812855
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9312328651839961,0.9427614704609809,0.9404319443060963,0.9414595834564923
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.933068670893929,0.9450388996559006,0.9424059912425939,0.9435629173657807
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9313783054482915,0.9430628724910874,0.940135455155421,0.941409299761206
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9291746372894597,0.9420876620539479,0.9387189107841186,0.9402206070889662
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.933289258891223,0.9460128429499248,0.9426736537581405,0.9441726750130848
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9314530216078054,0.9429340453434744,0.9411976742673025,0.9418595969773069
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9316737174984706,0.9434626536584194,0.9409635096564115,0.9420158139819386
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9319665940544279,0.9442872982021392,0.9415912001098107,0.9427515213813521
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9294700493396386,0.9412350917129355,0.9384609798390114,0.9396809545106315
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.931012169293331,0.943333682962737,0.9402499317355126,0.941598731017798
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9331426857465305,0.9451600999844574,0.9427356550581903,0.9437306693577806
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9306441450043751,0.9421933082523392,0.9401021309055444,0.9408888620487847
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9313787909684617,0.9437137301263295,0.9405599986018034,0.9419385351853418
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9326273870059698,0.9446549462013258,0.9415941732251687,0.9429283688974713
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9302032926899004,0.9420866898024949,0.9399493023264892,0.9407732123965694
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9327021571121692,0.9452315130702639,0.9416296831978499,0.9431706457493375
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9336562581931529,0.9460146197890801,0.9426399528480562,0.94412581603628
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9311592279581934,0.9436656309039979,0.9405712560941444,0.9418733772330139
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9332886115309961,0.9450957289332023,0.9421014501145686,0.9433301778477853
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9311583108645388,0.9438622536795164,0.9407265976774095,0.9420248648712588
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9295427155251008,0.9419725019244863,0.9389363149645777,0.9402295558206575
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9310856446790765,0.9431746376304702,0.9411043594063326,0.9420130204820367
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9328479210565781,0.9449147790490366,0.9417253439539677,0.9431369645110876
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9304239346338801,0.9424980175949589,0.9401469330999179,0.9411698463297518
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9313057471562004,0.943549745211997,0.9408473041157217,0.9419318797007181
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.931085213105592,0.9436657672554768,0.9403058046428653,0.9417641942605863
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9319664322143713,0.9442581939485967,0.94179276967515,0.9428575592709851
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9299834599462045,0.9424532887961343,0.9404789516043095,0.9412806379330432
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9316735017117284,0.9434688835648695,0.9408644186074492,0.9420076564909984
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.931673663551785,0.9442197577918297,0.9413850840151158,0.9426469576985594
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9332155137720495,0.9454295331528199,0.9423370273905046,0.9437271132330741
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9329219898558652,0.9443633089641514,0.9419379983694119,0.9428795536866617
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9299093911469175,0.9418494708960237,0.9395047861069576,0.9404503902835369
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9310851591589063,0.9433956577958128,0.9406951825806372,0.9418831307718888
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9313052076893447,0.9436471122437501,0.9403975175413279,0.9418033301446892
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9305697525249746,0.942891227988091,0.9403957428230088,0.9414338411822909
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9332158913988484,0.9451671638634414,0.9416157509235623,0.9431036673028146
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9312320020370268,0.9436952139759759,0.939918788504648,0.9415885877394434
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9323339709831568,0.9445281077443288,0.9411320786167151,0.942593864415253
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9306443068444317,0.9427697433579519,0.9392080470117359,0.9407320301774231
Ap-15-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,15,20,1500,adaptive,0.003,1e-05,0.9322598482371841,0.9436471712649283,0.9410077347937869,0.9422039893694698
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9319668098411702,0.9440168043431335,0.9413205050784009,0.9424848507801002
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9322604955974111,0.9449800216419186,0.9426006033666848,0.9436015980100507
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9315269285670358,0.944125030991769,0.9410687002967102,0.942346427996306
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9304983810599661,0.9436265875341091,0.9401772294216825,0.9417074849638984
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9288081235076998,0.9408361006955298,0.9386573870622671,0.9395164087839177
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9313792225419462,0.9434240746066729,0.9416304678344568,0.9423778369791951
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9345382325555299,0.946399918132447,0.9439505671712507,0.9449909956283122
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9307909339358099,0.9440378014849943,0.940269788946207,0.9419442952050578
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9327018873787413,0.9455542922464113,0.942411600620838,0.9437706873400193
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9305712090854851,0.9430666507039576,0.9409957456422651,0.9418469825728959
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9315256877932677,0.9442847275041594,0.9410019056757394,0.9424236235600112
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9338031010712733,0.9461890291801156,0.9431593275085153,0.9444812238248911
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9316733938183572,0.9446088682172983,0.9417438292648338,0.9429359469731512
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9317461139505051,0.9442654450822217,0.9421553194440715,0.9429837486995089
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9326275488460265,0.945203854674947,0.9420229959712723,0.9434200073491239
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9301298173041547,0.9425003190540894,0.939754200597689,0.9408974573906409
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9306445226311741,0.943195974867659,0.9399781081616206,0.9413931838461373
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.930351106608361,0.9428761913053219,0.9398520340199911,0.9411833205246583
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9310847815321075,0.944439054162042,0.9407013498058522,0.9423589526326316
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9321876675718921,0.9447014976878743,0.9420072189938032,0.9431058145145972
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9313793843820031,0.9440972667636727,0.9414831458402334,0.9425862967688516
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.931378737021776,0.9436043713155147,0.9408415289151139,0.9419702367046296
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9309382083874149,0.9438364795742045,0.9409332930693817,0.9422297753096492
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9316725846180738,0.9447767351439029,0.9416793025781415,0.9430760359497157
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9299097687737163,0.9432176913069439,0.9397152539489679,0.941218041807501
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9300573669054346,0.9424731477556529,0.9404547969948407,0.9412795474840479
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9305713169788561,0.9429155865620125,0.9402475782708699,0.9413612108289768
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9322600640239264,0.9445135753557354,0.9424036080373737,0.9432270916642974
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9313060168896283,0.9436541541985083,0.9409461504848494,0.9421186362281693
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9321138145593473,0.9441729753310275,0.9413123028408968,0.9425987254925607
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9301297633574691,0.9422659988068796,0.939221436069861,0.9404904685595955
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9305711011921138,0.9429990353683294,0.9390573947354378,0.9407935894972882
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9327748772443171,0.9446646839141444,0.9415108057697612,0.9429079554783291
