Test ID, First Layer Neurons, Second Layer Neurons, Learning Rate, Activation Function, Accuracy, Precision, Recall, F1-Score
357,10,6,0.3,tanh,82.55998601701911,86.24985901490977,84.2503753512505,83.60790915553198
358,10,6,0.3,tanh,81.70046965984457,82.04213715755493,80.94860308077477,79.80542832989651
359,10,6,0.3,tanh,85.04286603635359,87.76744470606387,85.76131494876948,84.95048986815931
360,10,6,0.3,tanh,83.63220876072594,84.6208225735788,83.60051084098743,82.65856510949887
361,10,6,0.3,tanh,83.1551582202341,81.87365790598099,79.74771921426554,78.78071160100338
362,10,6,0.3,tanh,83.91843369035247,86.85560807405706,84.81361770916422,84.24436069434323
363,10,6,0.3,tanh,83.34570330833445,84.03701196941917,84.10792783569748,82.57087388294985
364,10,6,0.3,tanh,83.58822602798107,85.96324240490455,85.172502845695,83.82860347487794
365,10,6,0.3,tanh,81.9278657288575,84.89596722736502,83.44472852439348,82.19521471915824
366,10,6,0.3,tanh,84.22740793728374,86.93394780837522,85.29729335367466,84.41575759447765
367,10,6,0.3,tanh,83.66876303486791,86.12931456699225,82.47572833930128,82.20977868596908
368,10,6,0.3,tanh,83.80171464145414,84.40169311567081,84.19497372091774,83.11996697051292
369,10,6,0.3,tanh,80.24545202467304,82.82282547648457,81.6352202839444,80.14704056897776
370,10,6,0.3,tanh,83.2213723821022,84.82627326893632,82.47032776019986,81.00882108709439
371,10,6,0.3,tanh,84.89631447033526,85.85162017302245,83.98344088498833,83.35832533098942
372,10,6,0.3,tanh,82.97872019041021,81.81829020418547,79.9929984835593,78.00255252656203
373,10,6,0.3,tanh,84.84434223345752,83.43072680410903,82.81983674636916,82.08068918114068
374,10,6,0.3,tanh,82.14067461409238,84.61195800079837,83.05410480112583,82.11264213043765
375,10,6,0.03,logistic,87.10784805592328,90.41825879724009,89.07794648938433,88.32450344526175
376,10,6,0.03,logistic,87.09322310946538,89.92787195976145,89.04794379757028,88.2053778728797
377,10,6,0.03,logistic,87.24772641693667,90.02151516009374,89.04105587342829,88.39233861913884
378,10,6,0.03,logistic,86.41002070473792,90.03160184935099,88.46245613560504,87.75214912894803
379,10,6,0.03,logistic,87.59278020717686,90.48600961550747,89.33947430382054,88.52904123472388
380,10,6,0.03,logistic,86.74791037513445,90.04733461714267,88.86078073505857,88.1701650753981
381,10,6,0.03,logistic,87.11538440789737,90.14989266899711,88.91640839116619,88.35071115824115
382,10,6,0.03,logistic,87.35797186356669,90.29891408348716,89.02073235002787,88.31608309373304
383,10,6,0.03,logistic,86.76276189767178,90.18839281082087,88.66699303858952,87.9681009224533
384,10,6,0.03,logistic,88.98137868307509,91.44454004944744,90.32418481599895,89.85141633660415
385,10,6,0.03,logistic,88.06324385736065,90.9292945462283,89.64251940288962,89.04475687846531
386,10,6,0.03,logistic,86.9539219779876,89.83806726651682,88.77348937030911,87.88263375723957
387,10,6,0.03,logistic,87.24779115295934,90.21052970081168,88.80596079698604,88.16989291226027
388,10,6,0.03,logistic,86.25601910144243,89.43030930129987,88.05731358314168,87.32129100900605
389,10,6,0.03,logistic,87.49734852040426,89.89333266218662,88.99729355578756,88.27628263255761
390,10,6,0.03,logistic,87.26992008337999,89.80288696495613,88.85857366173792,88.07659684217464
391,10,6,0.03,logistic,87.87207838237624,90.70966965113276,89.40999436242845,88.77306974468159
392,10,6,0.03,logistic,87.38725412449384,90.5876497902432,89.17895613696552,88.48533251185081
393,10,6,0.03,logistic,87.71793112302973,90.60509217742802,89.45666785988244,88.70135929375651
394,10,6,0.03,logistic,87.27677670711589,90.2326692380867,88.88250497531041,88.34721620186026
395,10,6,0.03,logistic,86.86537928296222,90.26373627365251,88.89493789349396,88.11881624860304
396,10,6,0.03,logistic,86.65985859494778,89.36623096899578,88.60962044278085,87.60455616616441
397,10,6,0.03,logistic,87.99694338079563,90.97894760982996,89.71690102444819,89.17937202345769
398,10,6,0.03,logistic,86.8878804455133,89.97554670545398,88.60271713109333,88.00469330195398
399,10,6,0.03,logistic,87.82792302023756,90.29981080247262,89.37761563230296,88.75105889743492
400,10,6,0.03,relu,87.36510901006751,90.54917655467555,89.31576630273142,88.49895047695533
401,10,6,0.03,relu,87.05665265131776,90.29713993911942,88.67648021045807,88.07514549180999
402,10,6,0.03,relu,87.57126626897171,90.3621605578094,89.19851649775227,88.43807935619449
403,10,6,0.03,relu,87.74016255215298,90.63411569269671,89.17451199977741,88.68162896153731
404,10,6,0.03,relu,87.37243496996786,90.09599904765304,89.05816362725089,88.19945318346804
405,10,6,0.03,relu,88.84905825271,91.37565233965171,90.41930181897226,89.89824001156157
406,10,6,0.03,relu,86.88797754954733,89.43389957508447,88.35087586693659,87.58388251554607
407,10,6,0.03,relu,87.65168459315028,91.02826203158622,89.39421667032622,88.65648509173596
408,10,6,0.03,relu,89.02531286380295,91.45839423499525,90.37484778957072,89.78599600781261
409,10,6,0.03,relu,87.53416173863695,90.89404597918377,89.74414952961756,88.89819409643032
410,10,6,0.03,relu,86.62315327008623,89.4939793174143,88.63186288825175,87.58533542584208
411,10,6,0.03,relu,89.13573093982679,91.30742778338104,90.41534245980213,89.8858959267057
412,10,6,0.03,relu,87.21109122276637,89.99562461025758,88.86875084992226,88.30754885014302
413,10,6,0.03,relu,87.38738899120777,90.30214251331172,89.32723608290891,88.19735085460249
414,10,6,0.03,relu,88.65815711648493,90.9774281150372,90.09511510631847,89.45039562490518
415,10,6,0.03,relu,87.46794218210027,90.77963279999113,89.2962013580392,88.68773969492467
416,10,6,0.03,relu,86.92436998363257,90.27824482374831,88.79504837936064,88.10339112962015
417,10,6,0.03,relu,88.03376199369687,90.41806097236376,89.5568639453428,88.9667373356643
418,10,6,0.03,relu,87.7105296377696,90.69775301841844,89.54621761874935,88.78281644889876
419,10,6,0.03,relu,86.52031470338495,89.1921933031093,88.11756764550124,86.88111192868719
420,10,6,0.03,relu,88.026576295179,91.17622850520884,89.53670555009745,88.94812431443378
421,10,6,0.03,relu,87.6000306417174,90.3208239429123,89.39729070482369,88.53198362683213
422,10,6,0.03,relu,86.87330944574097,90.17177659276963,88.77624904308699,88.17668028474674
423,10,6,0.03,relu,87.1373029462443,90.39283614331485,88.79076663294137,88.15060037921691
424,10,6,0.03,relu,87.72526247759863,90.16005130541924,89.2550240193857,88.31017291183511
425,10,6,0.03,tanh,86.7628482123687,89.98368475368386,88.35050510970177,87.80370675970964
426,10,6,0.03,tanh,87.1372382102216,90.24772296207504,89.01684821356778,88.4128954978331
427,10,6,0.03,tanh,85.46218822861744,89.03867237085439,87.7400167389763,86.88110768347244
428,10,6,0.03,tanh,87.15212749543882,90.31486325589363,88.75685497414156,88.25895971226319
429,10,6,0.03,tanh,86.34367707082446,89.68009010577619,88.53425137330944,87.68154489858958
430,10,6,0.03,tanh,86.03549044550253,89.40468268181603,88.04542177125377,87.10926002477377
431,10,6,0.03,tanh,86.00575503241656,89.28189989685116,88.08506488368117,87.2557566467084
432,10,6,0.03,tanh,87.09312600543136,90.42650548793752,89.03296219844916,88.39205320274523
433,10,6,0.03,tanh,86.13826967084968,89.71155754249844,88.2833872357487,87.57049323610197
434,10,6,0.03,tanh,86.84353626997512,89.97472859769373,88.7476517745833,87.96565792190455
435,10,6,0.03,tanh,87.4458186463482,90.92746726758371,89.33794394090245,88.68474344730346
436,10,6,0.03,tanh,87.6590644997362,89.91353264330758,89.29112096368932,88.47941517749014
437,10,6,0.03,tanh,86.608166880835,90.08487397681381,88.52835621343498,87.86607301181463
438,10,6,0.03,tanh,87.09344429087619,90.00089455573516,88.78435352839932,88.11891542614543
439,10,6,0.03,tanh,85.55782491279518,89.63533461180292,87.54349840797128,87.11572672967151
440,10,6,0.03,tanh,86.81425400904794,90.46201723757072,88.48803534549769,88.13197309019596
441,10,6,0.03,tanh,87.44605061709613,90.66403631744313,89.23433287794418,88.56329287973594
442,10,6,0.03,tanh,87.13023593043467,89.81186176409055,88.88712029756206,88.14677904393916
443,10,6,0.03,tanh,85.80015881904231,89.70733307588377,87.96658470555657,87.18755202858517
444,10,6,0.03,tanh,87.38710307377424,90.45931822131561,89.18295277739922,88.70104403098557
445,10,6,0.03,tanh,87.21064346527614,90.5553293547063,89.07812015550866,88.50954149365096
446,10,6,0.03,tanh,87.66596967548912,90.66062059450323,89.41092472923219,88.81925963014477
447,10,6,0.03,tanh,86.85078670451564,90.29852276766262,88.72758687620133,88.05982885663234
448,10,6,0.03,tanh,87.26945614188409,90.22296919584622,88.8483358634544,88.24801342377582
449,10,6,0.03,tanh,87.08608596296452,90.00418842284098,88.85008308780287,88.11211657892984
450,10,6,0.003,logistic,87.5711152182521,90.12758651246682,89.13736339102975,88.28211432146456
451,10,6,0.003,logistic,88.58475725609895,90.87750460609756,89.89936535912614,89.27933672950917
452,10,6,0.003,logistic,88.14387796828152,90.62510134091126,89.95909568969435,89.14109283755056
453,10,6,0.003,logistic,87.81327649510541,90.42994886508909,89.58221881662425,88.76296243664916
454,10,6,0.003,logistic,87.98942321282723,90.81078035147765,89.78688615785532,89.1107821054377
455,10,6,0.003,logistic,88.33488699787773,91.10527333139183,89.98101080840841,89.25874763002696
456,10,6,0.003,logistic,88.34231545648068,90.83462975267209,90.01529135125675,89.29140441442979
457,10,6,0.003,logistic,88.17326272791126,91.027004588054,89.79346698835722,89.02403321691808
458,10,6,0.003,logistic,88.34950115499855,91.18606271087837,90.08934192767815,89.47392166251149
459,10,6,0.003,logistic,87.96760177851432,90.72223643970084,89.62097387759549,88.84750556900988
460,10,6,0.003,logistic,88.26885625474056,90.86604781671053,89.88864128374419,89.15158462579078
461,10,6,0.003,logistic,87.99695417013275,90.74847468198847,89.75827875320842,88.97899360745315
462,10,6,0.003,logistic,88.05575605740358,90.71114817475265,89.79059883707785,89.01267245615685
463,10,6,0.003,logistic,88.14362981352788,91.09676309024928,89.995406445143,89.313087967151
464,10,6,0.003,logistic,88.19533231697777,90.94367822715579,89.86229641216852,89.23537280832716
465,10,6,0.003,logistic,88.29814930500486,90.77892532765718,89.64000361056273,89.03251225950497
466,10,6,0.003,logistic,88.91506741717295,91.30379383518488,90.52232090995105,89.81856976752972
467,10,6,0.003,logistic,87.87957157700188,90.69567448764845,89.70457453321595,88.85716932842959
468,10,6,0.003,logistic,88.52590142214254,91.12084099179313,90.20052436613398,89.45840562210864
469,10,6,0.003,logistic,88.11458491801723,90.63619128490178,89.77368870410089,89.04519087583445
470,10,6,0.003,logistic,88.01914783657607,90.51168723316,89.66569570619228,88.90456462143575
471,10,6,0.003,logistic,88.46722361224849,90.86744792016252,90.05609910717351,89.39243909404126
472,10,6,0.003,logistic,88.2979928596167,91.28881779232698,90.01982972550637,89.4320154222573
473,10,6,0.003,logistic,88.29092584380709,90.92082736736337,89.78197543591779,89.181542217511
474,10,6,0.003,logistic,87.99699732748121,90.39725854641428,89.39666485097477,88.68784355258023
475,10,6,0.003,relu,88.15124708553033,91.00318382896575,89.64216301317165,89.0121086614608
476,10,6,0.003,relu,88.43765543388781,90.79342713026625,90.09805048060988,89.30639618791591
477,10,6,0.003,relu,88.00423697268465,91.06841734619874,89.77047699212896,89.1035998359339
478,10,6,0.003,relu,88.4964627158272,91.09219827466723,90.08649930479203,89.48005348553684
479,10,6,0.003,relu,88.67296008700521,91.04197152165202,89.92414386025868,89.38588169443165
480,10,6,0.003,relu,88.30565328896759,91.04344674394319,89.86198655318148,89.15652458263656
481,10,6,0.003,relu,87.55610185565808,90.87343898962368,89.40254057163715,88.77350625276726
482,10,6,0.003,relu,88.12927460049782,91.0828700997166,89.781298923044,88.95518025984443
483,10,6,0.003,relu,87.75428579443506,90.95655694260635,89.40605995092564,88.77147689980633
484,10,6,0.003,relu,87.91612045647526,90.77164290127004,89.64384760076159,88.94380044224717
485,10,6,0.003,relu,88.53335685408823,90.88223719979005,89.75708262977463,89.16148031768635
486,10,6,0.003,relu,88.43757990852798,91.39591855583818,90.21456145332947,89.56316426331702
487,10,6,0.003,relu,88.26160582019999,90.99981334369207,89.96790898124306,89.16951747144182
488,10,6,0.003,relu,87.80599908722208,90.69001432666917,89.67016498015587,88.9119098896791
489,10,6,0.003,relu,88.41556426614704,91.22670229615451,89.95871742403085,89.38229930360843
490,10,6,0.003,relu,88.38615792784307,91.32061481318247,90.00213661713666,89.4168323499789
491,10,6,0.003,relu,88.23198369515374,91.18459044195383,89.92206352748164,89.36395460186513
492,10,6,0.003,relu,88.43784424728727,91.23535923980765,90.16935231044873,89.28892763915955
493,10,6,0.003,relu,87.84972827054477,91.15282059534489,89.71556458323029,89.06182877188795
494,10,6,0.003,relu,88.43756911919087,91.09762358565752,90.12779045648085,89.43920078646791
495,10,6,0.003,relu,87.68098843275169,90.575940311745,89.4486821689933,88.73297313833052
496,10,6,0.003,relu,88.43028092197045,91.410695509834,90.16334848028983,89.60079638456297
497,10,6,0.003,relu,87.6956241685467,90.68284427578692,89.64394709972578,88.87627182658836
498,10,6,0.003,relu,88.7829951415615,91.55081776277285,90.3000666449929,89.72911612330836
499,10,6,0.003,relu,87.66621783024272,90.54207817374598,89.49736936368075,88.718461628197
500,10,6,0.003,tanh,88.45962791892029,91.20177033953092,90.11782731404752,89.46238441271834
501,10,6,0.003,tanh,88.11452557666308,91.06467822030226,89.84380351705059,89.18720157293401
502,10,6,0.003,tanh,87.65152275309356,90.63893869023578,89.33779906999565,88.72879843981731
503,10,6,0.003,tanh,88.32032678744251,91.07471056147011,89.93281421920415,89.35090288343591
504,10,6,0.003,tanh,88.51862940892774,91.00718974765873,90.04656922447496,89.3618281429141
505,10,6,0.003,tanh,87.76910494896104,90.45830553444529,89.36928479970857,88.62438011809995
506,10,6,0.003,tanh,88.17326272791126,91.00665002134589,89.79188594219256,89.0608201413358
507,10,6,0.003,tanh,88.07042955587852,90.67105755013087,89.65873896677688,88.99720433769346
508,10,6,0.003,tanh,88.40835159428639,91.19664403921603,89.87325972252566,89.4111554484461
509,10,6,0.003,tanh,87.58568621802445,90.3463822639671,89.2259964385874,88.44935413160118
510,10,6,0.003,tanh,88.29069387305914,90.94907498292079,89.85097775121618,89.16168192921481
511,10,6,0.003,tanh,87.84265586006661,90.71832354498135,89.58168399964798,88.76658684384961
512,10,6,0.003,tanh,88.03360554830873,90.93423320964709,89.7745594866352,89.21446203641379
513,10,6,0.003,tanh,88.29081795043594,91.0741534458908,90.00560059713301,89.25130632105088
514,10,6,0.003,tanh,87.59283415386241,89.5925019262083,89.30488142966716,88.51238041455196
515,10,6,0.003,tanh,88.20994647409857,91.06291941020856,89.79596427191024,89.16468396580471
516,10,6,0.003,tanh,87.53415634396838,90.56429190589499,89.18002347100258,88.60970765570781
517,10,6,0.003,tanh,88.6580330391081,91.51767230586462,90.44690746055467,89.85295446598661
518,10,6,0.003,tanh,88.5698463922075,91.46645413065346,90.2840354952973,89.54600054167187
519,10,6,0.003,tanh,88.32008402735744,90.6298288396535,90.02205894534377,89.33112090274251
520,10,6,0.003,tanh,88.32007323802034,91.34087774360523,90.00699953640483,89.58174525658198
521,10,6,0.003,tanh,87.97494392242035,90.8207851803518,89.61976623961242,89.05632124995894
522,10,6,0.003,tanh,87.90864344585533,90.8745864768331,89.71217309269122,89.04794117718676
523,10,6,0.003,tanh,87.96752625315453,91.00302973557216,89.76193797717119,89.14445143755397
524,10,6,0.003,tanh,87.7030957844981,90.53730768899885,89.36728353632859,88.71842723567596
525,10,6,0.001,logistic,88.805016178611,91.209219997462,90.26000889519766,89.68304720687941
526,10,6,0.001,logistic,88.55523762975525,91.04532596193786,90.1766209993007,89.40805983343697
527,10,6,0.001,logistic,88.42316535414382,91.17729208506512,90.18461091455177,89.46489135387769
528,10,6,0.001,logistic,88.54806811524305,91.17647893138313,90.05289979355548,89.48890628059199
529,10,6,0.001,logistic,88.76831085374945,91.21986546411537,90.29291634281721,89.6360611388251
530,10,6,0.001,logistic,88.43043197269003,90.75899463761876,89.9873304805221,89.224205875298
531,10,6,0.001,logistic,88.48923925462942,91.20688858426395,90.10798841372454,89.40353586426492
532,10,6,0.001,logistic,88.29827877705021,90.99514537844261,89.91819117940649,89.23794914678886
533,10,6,0.001,logistic,88.95209102747937,91.35669290701169,90.54550414721042,89.83078395327091
534,10,6,0.001,logistic,88.65804922311378,91.41927636309984,90.27544086144495,89.63546106414849
535,10,6,0.001,logistic,88.74625744868861,91.46278976382435,90.30198165030981,89.72291885700321
536,10,6,0.001,logistic,88.3347791045066,91.23411213101507,90.15301785578282,89.44315513573763
537,10,6,0.001,logistic,88.50411235584097,91.06576027716467,90.03613376178903,89.3733426279676
538,10,6,0.001,logistic,88.11460649669145,91.12892254680156,89.79027623360919,89.07655369526181
539,10,6,0.001,logistic,88.69493796670626,91.1889546570545,90.30787093424685,89.52497001959281
540,10,6,0.001,logistic,88.90799500669478,91.38397625626448,90.39414177078214,89.75161113686447
541,10,6,0.001,logistic,88.40836238362351,91.02390485195122,90.06110032431624,89.35417817982488
542,10,6,0.001,logistic,88.0925423022935,90.59697396815996,89.69583702444785,88.90131651885339
543,10,6,0.001,logistic,88.78293040553882,91.4378925073839,90.5348843641209,89.8857320288038
544,10,6,0.001,logistic,88.52598773683944,91.15789071507052,90.1018315310892,89.4832166142043
545,10,6,0.001,logistic,88.3864438452766,90.8972366330112,89.93543140316712,89.23170240840527
546,10,6,0.001,logistic,88.68033999359115,91.45577958615635,90.15987999782352,89.67772976664622
547,10,6,0.001,logistic,88.87119257779922,91.55946296308713,90.44899465746781,89.83837635188529
548,10,6,0.001,logistic,88.51119555565626,91.06922257647699,90.14513881043949,89.41822099883483
549,10,6,0.001,logistic,88.92264153182691,91.48147648268245,90.46289868369492,89.85538650790505
550,10,6,0.001,relu,88.45236669504261,91.09293361741122,90.2182998618757,89.40837450212943
551,10,6,0.001,relu,88.20259354085545,91.05918321269563,89.91553044412841,89.16641273004294
552,10,6,0.001,relu,88.54790088051779,91.48366443737649,90.18753930372985,89.58827702927022
553,10,6,0.001,relu,87.90134985396631,90.91691671702961,89.75045768064564,88.95955749355394
554,10,6,0.001,relu,88.45980054831412,91.20567112103963,90.09512531907443,89.55927313943617
555,10,6,0.001,relu,88.70949278247294,91.43584222787831,90.39225328307147,89.71740586430403
556,10,6,0.001,relu,88.06293096658435,90.84206009960167,89.69873333276304,88.97824042146534
557,10,6,0.001,relu,89.01812177061655,91.58901427765853,90.61421601508087,89.94950852624036
558,10,6,0.001,relu,88.4378442472873,91.24036294318006,90.0132487950945,89.37673136340113
559,10,6,0.001,relu,88.0334814709319,91.08776044768068,89.81237915045257,89.22733884158794
560,10,6,0.001,relu,88.73155158220234,91.58125660407667,90.44102685793435,89.7291828116398
561,10,6,0.001,relu,88.28339488650157,91.30583772197667,90.03007922016414,89.40251519790317
562,10,6,0.001,relu,88.26874296670087,91.2971559379935,90.05984713717888,89.29417017230936
563,10,6,0.001,relu,88.56273621904943,91.39266191013199,90.30819966934169,89.63871352760172
564,10,6,0.001,relu,88.50374012371054,91.23760788284828,90.06431228688999,89.45439785734453
565,10,6,0.001,relu,88.4156721595182,91.12492501845564,90.08384736599402,89.3953323914653
566,10,6,0.001,relu,88.02629577241403,91.01902212708207,89.78249094965302,89.10852626562787
567,10,6,0.001,relu,88.54060728862878,91.38981321802981,90.24658675248712,89.62103504665946
568,10,6,0.001,relu,88.45971962828575,91.39349199393463,90.16010431089369,89.47093325977139
569,10,6,0.001,relu,88.22456602588794,91.01232695223983,89.97326162497036,89.31103243590059
570,10,6,0.001,relu,87.85732396387299,90.6127308887113,89.5679139316585,88.71122889282105
571,10,6,0.001,relu,88.24675969233127,91.01664302126196,90.01675147897488,89.31276803889709
572,10,6,0.001,relu,89.0035237975014,91.59284217400338,90.58063296781847,89.87098524104212
573,10,6,0.001,relu,88.20987094873878,91.25209220556691,89.97596543165814,89.31119681097165
574,10,6,0.001,relu,89.01069870668216,91.62150452591472,90.73612196884102,90.13016281218482
575,10,6,0.001,tanh,87.73984426670809,90.54215413275499,89.4187269754982,88.7072264528159
576,10,6,0.001,tanh,88.28351356920982,90.77001415659325,89.7647007453785,89.18056096003522
577,10,6,0.001,tanh,88.1805886878116,90.90314650177675,89.76083637115524,89.05550543931685
578,10,6,0.001,tanh,88.8122342451402,91.2822719963947,90.35891593926286,89.82951594909515
579,10,6,0.001,tanh,88.73894227812536,91.37130460430583,90.26788321585272,89.69166282649151
580,10,6,0.001,tanh,88.32017573672293,90.80705047624153,90.00056450775948,89.29295603633388
581,10,6,0.001,tanh,87.86468229178467,90.28659961816011,89.46344633636973,88.63620855359349
582,10,6,0.001,tanh,88.69486783601502,91.13510788184578,90.3110934801101,89.61129938834583
583,10,6,0.001,tanh,88.15139274158132,90.741840703196,89.46198178258943,88.80832019991784
584,10,6,0.001,tanh,88.59204005865084,91.19185203534187,90.07796902887199,89.50752023670543
585,10,6,0.001,tanh,88.36431491485595,91.00803946621296,89.91708131197431,89.22429726003294
586,10,6,0.001,tanh,87.9455214001107,90.38268721952733,89.52847968167454,88.72836696145312
587,10,6,0.001,tanh,88.66555320707651,91.17965347884291,90.1530451665187,89.52861293480802
588,10,6,0.001,tanh,88.43767161789347,91.03947219745878,89.9596256744488,89.3782108324029
589,10,6,0.001,tanh,88.9665379498749,91.7904413676578,90.67965407689096,90.09290672183778
590,10,6,0.001,tanh,88.07772854243608,91.17116147114731,89.8187041425956,89.17870962078405
591,10,6,0.001,tanh,88.33496791790608,90.91343222629554,89.85424358195753,89.06311389960733
592,10,6,0.001,tanh,88.3276203793315,90.98976155588916,90.02027819079622,89.2844981266696
593,10,6,0.001,tanh,88.08491424095394,90.80829822273537,89.76253780185924,89.1422591203735
594,10,6,0.001,tanh,88.97410127519174,91.56192426521841,90.53057021558348,90.02789799485544
595,10,6,0.001,tanh,88.06297412393282,90.80231835545197,89.6890202315967,89.03060725581126
596,10,6,0.001,tanh,88.07048350256409,90.86611253645177,89.54992149774824,88.97492619752076
597,10,6,0.001,tanh,87.9676449358628,90.67618104379311,89.46199793158127,88.80519698144987
598,10,6,0.001,tanh,88.27600419057853,91.06441718263797,90.06770101257094,89.36079257873614
599,10,6,0.001,tanh,88.38640608259668,90.81110059223825,89.92634485584465,89.23636594896843
600,10,7,0.3,logistic,82.66282997838894,87.52303581166515,85.83118101547915,84.64773980744908
601,10,7,0.3,logistic,82.39824306434438,86.89618955270755,85.28390763314493,83.78978517567971
602,10,7,0.3,logistic,85.44747696746259,88.99310343817133,87.48440543711934,86.94163925879323
603,10,7,0.3,logistic,84.33030045067062,88.21291925705277,86.72443084353485,85.79257367456378
604,10,7,0.3,logistic,86.47633197064005,89.49264254174302,88.03765846419182,87.37270697749265
605,10,7,0.3,logistic,84.38248847429062,88.66768345512013,86.52930045412471,85.39492807418154
606,10,7,0.3,logistic,85.66744457787259,88.25222352381526,87.359542823988,86.37703578467362
607,10,7,0.3,logistic,82.50893626846461,85.9465557395076,85.06913970958185,83.71611539268888
608,10,7,0.3,logistic,87.0711589150674,89.33890204762352,88.61775400920395,87.96610649224492
609,10,7,0.3,logistic,85.87373670349066,88.19069630586482,87.99274219211203,86.52046034089635
610,10,7,0.3,logistic,85.98339952591652,88.96889008193065,87.65563289005269,86.89008535699743
611,10,7,0.3,logistic,85.71218256421544,88.48337861198674,87.41939263834982,86.65050907230727
612,10,7,0.3,logistic,86.4614480800914,89.79804139469954,88.24187271563562,87.66335591752934
613,10,7,0.3,logistic,87.28421595505594,89.83135102975062,88.52016481418762,87.93443431573772
614,10,7,0.3,logistic,86.10099790578965,89.50292165904843,87.70668744541524,87.01347167252396
615,10,7,0.3,logistic,83.62494214217972,86.8668845168977,86.1571638338195,84.98830600101475
616,10,7,0.3,logistic,84.79386971443861,87.89571772305844,86.44555316033374,85.19653595776569
617,10,7,0.3,logistic,84.86683800134006,88.27786646264262,86.96279719010501,86.01985752890201
618,10,7,0.3,logistic,86.2335880695826,88.98108596916231,88.0763587846212,87.21124460066599
619,10,7,0.3,logistic,86.034778349253,88.82899526090527,88.04947060814771,87.32446491042178
620,10,7,0.3,logistic,84.94746132292379,88.90219016183549,87.27364506638257,86.6047738494438
621,10,7,0.3,logistic,85.34454669139583,88.50862698699687,87.30433073864606,86.32161621124217
622,10,7,0.3,logistic,85.38870744820309,89.78078731727543,87.40511432186588,86.84745386477984
623,10,7,0.3,logistic,87.21799639851928,90.16316633528035,88.77038979354012,88.37595036651544
624,10,7,0.3,logistic,83.44134538718076,87.6171855775642,86.0612620494338,84.5516704640728
625,10,7,0.3,relu,60.73851394144195,46.11428514716394,52.53420559546856,46.194860297202446
626,10,7,0.3,relu,51.90760874842611,35.82354925348429,43.94381181939664,34.64929106221709
627,10,7,0.3,relu,64.78685664531457,51.45297086086723,56.022990628938416,50.3892294364187
628,10,7,0.3,relu,49.68214073395546,38.21556317591242,44.05896518844453,36.863882060879774
629,10,7,0.3,relu,64.63967929774363,53.03777616153622,56.7404882430504,50.48842820574052
630,10,7,0.3,relu,58.27691049489609,43.220394539238,49.33682591447155,42.38345474986953
631,10,7,0.3,relu,57.35837646370844,45.640933691625385,50.23434326179385,43.50086548318855
632,10,7,0.3,relu,60.23217035068582,51.05956344828457,52.48184575597612,46.68669455523287
633,10,7,0.3,relu,51.78196152306598,36.89698459029557,44.71399673491639,36.789322225468844
634,10,7,0.3,relu,56.383014993941785,39.96437524494151,46.836303977227765,39.985444436986384
635,10,7,0.3,relu,58.968507003898196,44.740458598183565,51.09793363438078,43.40625564414628
636,10,7,0.3,relu,51.59174011507906,33.17900214474204,40.48782611658364,32.209159269589236
637,10,7,0.3,relu,59.68875459760628,43.5128326714053,51.486452958262895,44.47054178199852
638,10,7,0.3,relu,58.30595539040677,49.388879706939235,51.49100726354469,45.665449652652526
639,10,7,0.3,relu,42.72402170383054,25.015759933952676,35.91801275066182,25.953386368363102
640,10,7,0.3,relu,56.68374618731799,44.342412416701734,50.35999032096882,43.79446618688475
641,10,7,0.3,relu,61.12004648046428,52.39071255139438,56.50558919378559,49.9583671479004
642,10,7,0.3,relu,60.686967883380206,47.979235738191775,53.03817628246058,45.95770083325116
643,10,7,0.3,relu,53.17003132144564,37.96971826762121,44.20947302746455,36.39255506351994
644,10,7,0.3,relu,61.186972738581915,51.37145811034043,54.87761424220008,49.324567031677255
645,10,7,0.3,relu,60.45220269711849,46.14698798591601,51.46420007231154,45.33297003605189
646,10,7,0.3,relu,43.074928709455016,23.87654011669377,34.39778264683697,24.801268526422255
647,10,7,0.3,relu,58.454244039700455,45.409563654543014,50.00170624996563,43.37645708354365
648,10,7,0.3,relu,49.180949051671206,32.43784184400367,40.158911975965665,32.645003379085146
649,10,7,0.3,relu,64.37454752217478,48.20398165701963,55.36764921406701,48.55283573476326
650,10,7,0.3,tanh,82.2224416054102,80.08112923882248,79.35533158371582,77.91839749884713
651,10,7,0.3,tanh,81.90610903056728,83.91594141178001,82.4976489890102,80.16922451550448
652,10,7,0.3,tanh,86.06430876493378,85.21017427676921,84.7052280198261,84.17889266947908
653,10,7,0.3,tanh,82.4434234135089,85.08975624303187,83.835328885745,82.25629901967861
654,10,7,0.3,tanh,80.52441573042192,81.98284656444818,79.37957745224165,76.83494166729716
655,10,7,0.3,tanh,83.95606689820583,82.39028211696457,81.50415907729226,80.86783158104028
656,10,7,0.3,tanh,79.58394697688169,82.47899937514258,77.89894700557451,75.61671874848274
657,10,7,0.3,tanh,83.79436710287956,84.90751962782328,83.76930616714114,82.44939462109497
658,10,7,0.3,tanh,81.86944146838562,84.43875026921731,82.88734224659784,81.77143643802263
659,10,7,0.3,tanh,82.95645639327566,84.95770816775298,83.33770346563243,82.37346701491504
660,10,7,0.3,tanh,82.72113555615256,83.81877981112547,82.70026646764667,81.41747932095144
661,10,7,0.3,tanh,82.17766585638743,83.99171320258722,82.85676039880185,81.47868348779355
